port,h3
Malili,615113821431791615
Malili,615113819663892479
Malili,615113820852977663
Malili,615113820861366271
Malili,615113821425500159
Malili,615113819668086783
Malili,615113820878143487
Malili,615113819632435199
Malili,615113819592589311
Malili,615113819598880767
Malili,615113820892823551
Malili,615113819657601023
Malili,615113820790063103
Malili,615113821331128319
Malili,615113820855074815
Malili,615113820873949183
Malili,615113821381459967
Malili,615113821379362815
Malili,615113820894920703
Malili,615113819600977919
Malili,615113819573714943
Malili,615113821339516927
Malili,615113821341614079
Malili,615113819670183935
Malili,615113820848783359
Malili,615113821364682751
Malili,615113821419208703
Malili,615113819575812095
Malili,615113821373071359
Malili,615113820163014655
Malili,615113819590492159
Malili,615113821358391295
Malili,615113820869754879
Malili,615113820890726399
Malili,615113821421305855
Malili,615113820850880511
Malili,615113821370974207
Malili,615113821360488447
Malili,615113821368877055
Malili,615113819596783615
Malili,615113821377265663
Malili,615113820781674495
Malili,615113821318545407
Malili,615113821375168511
Malili,615113820859269119
Malili,615113821352099839
Malili,615113821320642559
Malili,615113821423403007
Malili,615113821354196991
Malili,615113819603075071
Malili,615113819665989631
Malili,615113821356294143
Malili,615113821322739711
Malili,615113820794257407
Malili,615113819594686463
Malili,615113820857171967
Malili,615113819584200703
Malili,615113819580006399
Malili,615113819659698175
Malili,615113819661795327
Malili,615113819634532351
Malili,615113820882337791
Jayapura,614511776479838207
Jayapura,614511776484032511
Jayapura,614511775978618879
Jayapura,614511775907315711
Jayapura,614511776446283775
Jayapura,614511775733252095
Jayapura,614511776486129663
Jayapura,614511775976521727
Jayapura,614511775632588799
Jayapura,614511775624200191
Jayapura,614511775661948927
Jayapura,614511776427409407
Jayapura,614511776488226815
Jayapura,614511775628394495
Jayapura,614511775724863487
Jayapura,614511775961841663
Jayapura,614511776431603711
Jayapura,614511775915704319
Jayapura,614511776477741055
Jayapura,614511775896829951
Jayapura,614511775664046079
Jayapura,614511775974424575
Jayapura,614511776442089471
Jayapura,614511775999590399
Jayapura,614511775972327423
Jayapura,614511776460963839
Jayapura,614511775901024255
Jayapura,614511775966035967
Jayapura,614511775959744511
Jayapura,614511776102350847
Jayapura,614511776481935359
Jayapura,614511775955550207
Jayapura,614511775731154943
Jayapura,614511775980716031
Jayapura,614511775693406207
Jayapura,614511775657754623
Jayapura,614511775720669183
Jayapura,614511775984910335
Jayapura,614511775659851775
Jayapura,614511775691309055
Jayapura,614511775913607167
Jayapura,614511775982813183
Jayapura,614511775666143231
Jayapura,614511775729057791
Jayapura,614511775963938815
Jayapura,614511776448380927
Jayapura,614511775653560319
Jayapura,614511776425312255
Jayapura,614511775726960639
Jayapura,614511775957647359
Jayapura,614511775917801471
Jayapura,614511776444186623
Jayapura,614511775898927103
Jayapura,614511776475643903
Jayapura,614511775905218559
Jayapura,614511775722766335
Bungku,615113904913121279
Bungku,615113908744617983
Bungku,615113909052899327
Bungku,615113908985790463
Bungku,615113909021442047
Bungku,615113888528072703
Bungku,615113908698480639
Bungku,615113908755103743
Bungku,615113908700577791
Bungku,615113888532267007
Bungku,615113908732035071
Bungku,615113904890052607
Bungku,615113904885858303
Bungku,615113904892149759
Bungku,615113908750909439
Bungku,615113904879566847
Bungku,615113904911024127
Bungku,615113904801972223
Bungku,615113904902635519
Bungku,615113904904732671
Bungku,615113904812457983
Bungku,615113908746715135
Bungku,615113908748812287
Bungku,615113904915218431
Bungku,615113908734132223
Bungku,615113904831332351
Bungku,615113908992081919
Bungku,615113908696383487
Bungku,615113904894246911
Bungku,615113908753006591
Bungku,615113908727840767
Bungku,615113888540655615
Bungku,615113908801241087
Bungku,615113908794949631
Bungku,615113908979499007
Bungku,615113908729937919
Bungku,615113904810360831
Bungku,615113909023539199
Bungku,615113904881663999
Bungku,615113904898441215
Bungku,615113904814555135
Bungku,615113904873275391
Bungku,615113908797046783
Bungku,615113888536461311
Bungku,615113908738326527
Bungku,615113904869081087
Bungku,615113904896344063
Bungku,615113908694286335
Bungku,615113908987887615
Bungku,615113908740423679
Bungku,615113904871178239
Bungku,615113908736229375
Bungku,615113908717355007
Bungku,615113908983693311
Bungku,615113908715257855
Bungku,615113904877469695
Bungku,615113908757200895
Bungku,615113909048705023
Bungku,615113908981596159
Bungku,615113909057093631
Bungku,615113904875372543
Bungku,615113904804069375
Bungku,615113908989984767
Sampit,614329053006004223
Sampit,614329052716597247
Sampit,614329053060530175
Sampit,614329052991324159
Sampit,614329051762393087
Sampit,614329052985032703
Sampit,614329052955672575
Sampit,614329053018587135
Sampit,614329053050044415
Sampit,614329217592590335
Sampit,614329217586298879
Sampit,614329217701642239
Sampit,614329053026975743
Sampit,614329217508704255
Sampit,614329052947283967
Sampit,614329052982935551
Sampit,614329217506607103
Sampit,614329051766587391
Sampit,614329051791753215
Sampit,614329053054238719
Sampit,614329217584201727
Sampit,614329217514995711
Sampit,614329051756101631
Sampit,614329051758198783
Sampit,614329052968255487
Sampit,614329053014392831
Sampit,614329052959866879
Sampit,614329217710030847
Sampit,614329052949381119
Sampit,614329053047947263
Sampit,614329053003907071
Sampit,614329053058433023
Sampit,614329053001809919
Sampit,614329052980838399
Sampit,614329217707933695
Sampit,614329052951478271
Sampit,614329052976644095
Sampit,614329217588396031
Sampit,614329053016489983
Sampit,614329217517092863
Sampit,614329052989227007
Sampit,614329052953575423
Sampit,614329217728905215
Sampit,614329052987129855
Sampit,614329052964061183
Sampit,614329217523384319
Sampit,614329217594687487
Sampit,614329052993421311
Sampit,614329051800141823
Sampit,614329217712127999
Sampit,614329053056335871
Sampit,614329052957769727
Sampit,614329052972449791
Sampit,614329051795947519
Sampit,614329052997615615
Sampit,614329053052141567
Sampit,614329052999712767
Sampit,614329053008101375
Sampit,614329217527578623
Sampit,614329217525481471
Sampit,614329053020684287
Sampit,614329217582104575
Sampit,614329051764490239
Sampit,614329217699545087
Sampit,614329217590493183
Sampit,614329053035364351
Sampit,614329053037461503
Sampit,614329053010198527
Pasapuat,614965789792927743
Pasapuat,614965787257470975
Pasapuat,614965789855842303
Pasapuat,614965789795024895
Pasapuat,614965789851647999
Pasapuat,614965787454603263
Pasapuat,614965787223916543
Pasapuat,614965787242790911
Pasapuat,614965787452506111
Pasapuat,614965787364425727
Pasapuat,614965789843259391
Pasapuat,614965787423145983
Pasapuat,614965787360231423
Pasapuat,614965787431534591
Pasapuat,614965787267956735
Pasapuat,614965789834870783
Pasapuat,614965787272151039
Pasapuat,614965787261665279
Pasapuat,614965787270053887
Pasapuat,614965787278442495
Pasapuat,614965787307802623
Pasapuat,614965789839065087
Pasapuat,614965787274248191
Pasapuat,614965787456700415
Pasapuat,614965787246985215
Pasapuat,614965787465089023
Pasapuat,614965789847453695
Pasapuat,614965787276345343
Pasapuat,614965787240693759
Pasapuat,614965787236499455
Pasapuat,614965787244888063
Pasapuat,614965787253276671
Pasapuat,614965787356037119
Pasapuat,614965787418951679
Pasapuat,614965789845356543
Pasapuat,614965787462991871
Pasapuat,614965789862133759
Pasapuat,614965789853745151
Pasapuat,614965787305705471
Pasapuat,614965787234402303
Pasapuat,614965787389591551
Pasapuat,614965787217625087
Pasapuat,614965787226013695
Pasapuat,614965789860036607
Pasapuat,614965789864230911
Pasapuat,614965789652418559
Pasapuat,614965787219722239
Pasapuat,614965789857939455
Pasapuat,614965787238596607
Pasapuat,614965787458797567
Pasapuat,614965787280539647
Pasapuat,614965787393785855
Pasapuat,614965787460894719
Pasapuat,614965789836967935
Pasapuat,614965787228110847
Pasapuat,614965787425243135
Pasapuat,614965787385397247
Pasapuat,614965787421048831
Pasapuat,614965787397980159
Ambo,615113440519782399
Ambo,615113441119567871
Ambo,615113440966475775
Ambo,615113440419119103
Ambo,615113440945504255
Ambo,615113440486227967
Ambo,615113441092304895
Ambo,615113441151025151
Ambo,615113440505102335
Ambo,615113440981155839
Ambo,615113440408633343
Ambo,615113441000030207
Ambo,615113440997933055
Ambo,615113440427507711
Ambo,615113441117470719
Ambo,615113440979058687
Ambo,615113441192968191
Ambo,615113441113276415
Ambo,615113441004224511
Ambo,615113440989544447
Ambo,615113441088110591
Ambo,615113441232814079
Ambo,615113441180385279
Ambo,615113440964378623
Ambo,615113440500908031
Ambo,615113441190871039
Ambo,615113441125859327
Ambo,615113440496713727
Ambo,615113440479936511
Ambo,615113440410730495
Ambo,615113440498810879
Ambo,615113440488325119
Ambo,615113440517685247
Ambo,615113441002127359
Ambo,615113440985350143
Ambo,615113441188773887
Ambo,615113440475742207
Ambo,615113440417021951
Ambo,615113440503005183
Ambo,615113440622542847
Ambo,615113441006321663
Ambo,615113440484130815
Ambo,615113440425410559
Ambo,615113440949698559
Ambo,615113440968572927
Ambo,615113441008418815
Ambo,615113441121665023
Ambo,615113441153122303
Ambo,615113440492519423
Ambo,615113441083916287
Ambo,615113440437993471
Ambo,615113440947601407
Ambo,615113440421216255
Ambo,615113440494616575
Ambo,615113440974864383
Ambo,615113440482033663
Ambo,615113441184579583
Ambo,615113440995835903
Ambo,615113440951795711
Ambo,615113441182482431
Ambo,615113440477839359
Ambo,615113441186676735
Ambo,615113440962281471
Ambo,615113441079721983
Ambo,615113441123762175
Ambo,615113440433799167
Ambo,615113440435896319
Ambo,615113441148927999
Belang-Belang,615113105136943103
Belang-Belang,615113111461953535
Belang-Belang,615113111526965247
Belang-Belang,615113109079588863
Belang-Belang,615113109132017663
Belang-Belang,615113109127823359
Belang-Belang,615113105233412095
Belang-Belang,615113111443079167
Belang-Belang,615113109029257215
Belang-Belang,615113111457759231
Belang-Belang,615113109067005951
Belang-Belang,615113105245995007
Belang-Belang,615113109083783167
Belang-Belang,615113105206149119
Belang-Belang,615113105145331711
Belang-Belang,615113105212440575
Belang-Belang,615113105239703551
Belang-Belang,615113111466147839
Belang-Belang,615113109069103103
Belang-Belang,615113111476633599
Belang-Belang,615113111499702271
Belang-Belang,615113109031354367
Belang-Belang,615113105243897855
Belang-Belang,615113111531159551
Belang-Belang,615113111447273471
Belang-Belang,615113111468244991
Belang-Belang,615113111459856383
Belang-Belang,615113111440982015
Belang-Belang,615113105132748799
Belang-Belang,615113111464050687
Belang-Belang,615113111470342143
Belang-Belang,615113105210343423
Belang-Belang,615113111491313663
Belang-Belang,615113111524868095
Belang-Belang,615113105204051967
Belang-Belang,615113108943273983
Belang-Belang,615113105241800703
Belang-Belang,615113111451467775
Belang-Belang,615113105199857663
Belang-Belang,615113109062811647
Belang-Belang,615113109129920511
Belang-Belang,615113109087977471
Belang-Belang,615113105141137407
Belang-Belang,615113109077491711
Belang-Belang,615113109058617343
Belang-Belang,615113111533256703
Belang-Belang,615113109085880319
Belang-Belang,615113105235509247
Belang-Belang,615113109081686015
Belang-Belang,615113105229217791
Belang-Belang,615113105201954815
Belang-Belang,615113105208246271
Belang-Belang,615113105225023487
Belang-Belang,615113111493410815
Belang-Belang,615113109048131583
Belang-Belang,615113105139040255
Belang-Belang,615113109075394559
Belang-Belang,615113105220829183
Belang-Belang,615113111529062399
Belang-Belang,615113111535353855
Belang-Belang,615113111503896575
Belang-Belang,615113109064908799
Belang-Belang,615113109060714495
Belang-Belang,615113111485022207
Belang-Belang,615113111501799423
Belang-Belang,615113105237606399
Belang-Belang,615113109071200255
Belang-Belang,615113111537451007
Depapre,614511698797133823
Depapre,614511698528698367
Depapre,614511699021529087
Depapre,614511698480463871
Depapre,614511698337857535
Depapre,614511698534989823
Depapre,614511698501435391
Depapre,614511699036209151
Depapre,614511779692675071
Depapre,614511698449006591
Depapre,614511698507726847
Depapre,614511698490949631
Depapre,614511698486755327
Depapre,614511698488852479
Depapre,614511698807619583
Depapre,614511779753492479
Depapre,614511698465783807
Depapre,614511698467880959
Depapre,614511699038306303
Depapre,614511698539184127
Depapre,614511698532892671
Depapre,614511699019431935
Depapre,614511698446909439
Depapre,614511698499338239
Depapre,614511699017334783
Depapre,614511779684286463
Depapre,614511698805522431
Depapre,614511698547572735
Depapre,614511698524504063
Depapre,614511698503532543
Depapre,614511698469978111
Depapre,614511698516115455
Depapre,614511698453200895
Depapre,614511698495143935
Depapre,614511698799230975
Depapre,614511698444812287
Depapre,614511698553864191
Depapre,614511698530795519
Depapre,614511698545475583
Depapre,614511698551767039
Depapre,614511698537086975
Depapre,614511698455298047
Depapre,614511698549669887
Depapre,614511698451103743
Depapre,614511698505629695
Depapre,614511698474172415
Depapre,614511698522406911
Depapre,614511698329468927
Depapre,614511698333663231
Depapre,614511698555961343
Depapre,614511698457395199
Depapre,614511698461589503
Depapre,614511698514018303
Depapre,614511698478366719
Depapre,614511698511921151
Depapre,614511698520309759
Depapre,614511698541281279
Depapre,614511698558058495
Depapre,614511698497241087
Depapre,614511698518212607
Windesi,614504132484530175
Windesi,614504132486627327
Windesi,614504132478238719
Windesi,614504132490821631
Windesi,614504131989602303
Windesi,614504132515987455
Windesi,614504132518084607
Windesi,614504132463558655
Windesi,614504132465655807
Windesi,614504152212439039
Windesi,614504131991699455
Windesi,614504131761012735
Windesi,614504132012670975
Windesi,614504132499210239
Windesi,614504132008476671
Windesi,614504132530667519
Windesi,614504132501307391
Windesi,614504132511793151
Windesi,614504131756818431
Windesi,614504132476141567
Windesi,614504132560027647
Windesi,614504132513890303
Windesi,614504132467752959
Windesi,614504132520181759
Windesi,614504132492918783
Windesi,614504131752624127
Windesi,614504152214536191
Windesi,614504132014768127
Windesi,614504132010573823
Windesi,614504132564221951
Windesi,614504152204050431
Windesi,614504131997990911
Windesi,614504132004282367
Windesi,614504132457267199
Windesi,614504132469850111
Windesi,614504132461461503
Windesi,614504132509695999
Windesi,614504152206147583
Windesi,614504132480335871
Windesi,614504131723263999
Windesi,614504132495015935
Windesi,614504131987505151
Windesi,614504132568416255
Windesi,614504131731652607
Windesi,614504131945562111
Windesi,614504131995893759
Windesi,614504132459364351
Windesi,614504132507598847
Windesi,614504132503404543
Windesi,614504131928784895
Windesi,614504132016865279
Windesi,614504132006379519
Windesi,614504131765207039
Windesi,614504131993796607
Windesi,614504132000088063
Windesi,614504131758915583
Windesi,614504132497113087
Windesi,614504132474044415
Tanjung Api-Api,614962090957864959
Tanjung Api-Api,614962090886561791
Tanjung Api-Api,614962090865590271
Tanjung Api-Api,614962090647486463
Tanjung Api-Api,614962090165141503
Tanjung Api-Api,614962090869784575
Tanjung Api-Api,614962090880270335
Tanjung Api-Api,614962090630709247
Tanjung Api-Api,614962090915921919
Tanjung Api-Api,614962090882367487
Tanjung Api-Api,614962090418896895
Tanjung Api-Api,614962090655875071
Tanjung Api-Api,614962090951573503
Tanjung Api-Api,614962090922213375
Tanjung Api-Api,614962090945282047
Tanjung Api-Api,614962090169335807
Tanjung Api-Api,614962090913824767
Tanjung Api-Api,614962090416799743
Tanjung Api-Api,614962090156752895
Tanjung Api-Api,614962090699915263
Tanjung Api-Api,614962090918019071
Tanjung Api-Api,614962090894950399
Tanjung Api-Api,614962090955767807
Tanjung Api-Api,614962090861395967
Tanjung Api-Api,614962090632806399
Tanjung Api-Api,614962090167238655
Tanjung Api-Api,614962090160947199
Tanjung Api-Api,614962090135781375
Tanjung Api-Api,614962090127392767
Tanjung Api-Api,614962090897047551
Tanjung Api-Api,614962090626514943
Tanjung Api-Api,614962090903339007
Tanjung Api-Api,614962090628612095
Tanjung Api-Api,614962090920116223
Tanjung Api-Api,614962122727620607
Tanjung Api-Api,614962090123198463
Tanjung Api-Api,614962090131587071
Tanjung Api-Api,614962090871881727
Tanjung Api-Api,614962090068672511
Tanjung Api-Api,614962122723426303
Tanjung Api-Api,614962090639097855
Tanjung Api-Api,614962090129489919
Tanjung Api-Api,614962090947379199
Tanjung Api-Api,614962090930601983
Tanjung Api-Api,614962090098032639
Tanjung Api-Api,614962090158850047
Tanjung Api-Api,614962090867687423
Tanjung Api-Api,614962090634903551
Tanjung Api-Api,614962090873978879
Tanjung Api-Api,614962090888658943
Tanjung Api-Api,614962090163044351
Tanjung Api-Api,614962090643292159
Tanjung Api-Api,614962090890756095
Tanjung Api-Api,614962090953670655
Tanjung Api-Api,614962090697818111
Tanjung Api-Api,614962090949476351
Tanjung Api-Api,614962090637000703
Tanjung Api-Api,614962122721329151
Tanjung Api-Api,614962090905436159
Tanjung Api-Api,614962090884464639
Tanjung Api-Api,614962090102226943
Tanjung Api-Api,614962090863493119
Tanjung Api-Api,614962090133684223
Tanjung Api-Api,614962090924310527
Tanjung Api-Api,614962090878173183
Tanjung Api-Api,614962090911727615
Sungsang,614962122591305727
Sungsang,614962089726836735
Sungsang,614962089720545279
Sungsang,614962089076719615
Sungsang,614962089538093055
Sungsang,614962122574528511
Sungsang,614962089546481663
Sungsang,614962089686990847
Sungsang,614962089695379455
Sungsang,614962122570334207
Sungsang,614962089714253823
Sungsang,614962089754099711
Sungsang,614962089666019327
Sungsang,614962089699573759
Sungsang,614962089670213631
Sungsang,614962089663922175
Sungsang,614962089693282303
Sungsang,614962089722642431
Sungsang,614962089766682623
Sungsang,614962122572431359
Sungsang,614962089712156671
Sungsang,614962089657630719
Sungsang,614962089731031039
Sungsang,614962089661825023
Sungsang,614962089737322495
Sungsang,614962089739419647
Sungsang,614962089703768063
Sungsang,614962089762488319
Sungsang,614962089068331007
Sungsang,614962089655533567
Sungsang,614962089674407935
Sungsang,614962122593402879
Sungsang,614962089733128191
Sungsang,614962089741516799
Sungsang,614962089707962367
Sungsang,614962089078816767
Sungsang,614962089653436415
Sungsang,614962089716350975
Sungsang,614962089066233855
Sungsang,614962089710059519
Sungsang,614962089074622463
Sungsang,614962089760391167
Sungsang,614962089542287359
Sungsang,614962089535995903
Sungsang,614962089758294015
Sungsang,614962089724739583
Sungsang,614962089697476607
Sungsang,614962089728933887
Sungsang,614962089747808255
Sungsang,614962122717134847
Sungsang,614962089743613951
Sungsang,614962089764585471
Sungsang,614962122708746239
Sungsang,614962089659727871
Sungsang,614962089745711103
Sungsang,614962089689087999
Sungsang,614962089678602239
Sungsang,614962122576625663
Sungsang,614962089571647487
Sungsang,614962089756196863
Sungsang,614962089691185151
Sungsang,614962089749905407
Sungsang,614962089682796543
Rangga Ilung,614330032384376831
Rangga Ilung,614330000266493951
Rangga Ilung,614330000329408511
Rangga Ilung,614330000614621183
Rangga Ilung,614330000591552511
Rangga Ilung,614330032390668287
Rangga Ilung,614330032386473983
Rangga Ilung,614330000543318015
Rangga Ilung,614330000289562623
Rangga Ilung,614330000616718335
Rangga Ilung,614330000262299647
Rangga Ilung,614330000549609471
Rangga Ilung,614330000541220863
Rangga Ilung,614330000597843967
Rangga Ilung,614330000302145535
Rangga Ilung,614329999794634751
Rangga Ilung,614330000367157247
Rangga Ilung,614330000256008191
Rangga Ilung,614330032350822399
Rangga Ilung,614329999790440447
Rangga Ilung,614330032394862591
Rangga Ilung,614330000365060095
Rangga Ilung,614330000358768639
Rangga Ilung,614330000264396799
Rangga Ilung,614330032352919551
Rangga Ilung,614330000599941119
Rangga Ilung,614330000297951231
Rangga Ilung,614330000620912639
Rangga Ilung,614329999830286335
Rangga Ilung,614330000537026559
Rangga Ilung,614330032340336639
Rangga Ilung,614330000593649663
Rangga Ilung,614330000291659775
Rangga Ilung,614330000268591103
Rangga Ilung,614330000610426879
Rangga Ilung,614330032388571135
Rangga Ilung,614330000300048383
Rangga Ilung,614330000318922751
Rangga Ilung,614330032357113855
Rangga Ilung,614330000602038271
Rangga Ilung,614330000310534143
Rangga Ilung,614330000369254399
Rangga Ilung,614330000551706623
Rangga Ilung,614330000608329727
Rangga Ilung,614330000545415167
Rangga Ilung,614330000534929407
Rangga Ilung,614330000524443647
Rangga Ilung,614330000526540799
Rangga Ilung,614330000532832255
Rangga Ilung,614330000595746815
Rangga Ilung,614330000356671487
Rangga Ilung,614330000327311359
Rangga Ilung,614330032363405311
Rangga Ilung,614330000258105343
Rangga Ilung,614330000362962943
Rangga Ilung,614330032336142335
Rangga Ilung,614329999798829055
Rangga Ilung,614330000360865791
Rangga Ilung,614330032392765439
Rangga Ilung,614329999828189183
Rangga Ilung,614329999786246143
Rangga Ilung,614330000612524031
Rangga Ilung,614330032355016703
Rangga Ilung,614330000553803775
Rangga Ilung,614330000295854079
Rangga Ilung,614330000618815487
Rangga Ilung,614330000293756927
Rangga Ilung,614330000547512319
Rangga Ilung,614330000635592703
Rangga Ilung,614330000260202495
Rangga Ilung,614330032396959743
Karang Agung,614962086524485631
Karang Agung,614962086493028351
Karang Agung,614962198824878079
Karang Agung,614962086448988159
Karang Agung,614962198910861311
Karang Agung,614962199011524607
Karang Agung,614962086526582783
Karang Agung,614962198965387263
Karang Agung,614962198948610047
Karang Agung,614962086440599551
Karang Agung,614962198927638527
Karang Agung,614962086438502399
Karang Agung,614962198950707199
Karang Agung,614962199007330303
Karang Agung,614962167199825919
Karang Agung,614962086451085311
Karang Agung,614962167164174335
Karang Agung,614962198952804351
Karang Agung,614962086518194175
Karang Agung,614962198944415743
Karang Agung,614962199009427455
Karang Agung,614962086455279615
Karang Agung,614962198963290111
Karang Agung,614962167105454079
Karang Agung,614962167210311679
Karang Agung,614962086457376767
Karang Agung,614962198940221439
Karang Agung,614962086436405247
Karang Agung,614962086432210943
Karang Agung,614962086459473919
Karang Agung,614962086442696703
Karang Agung,614962199019913215
Karang Agung,614962086528679935
Karang Agung,614962167176757247
Karang Agung,614962198969581567
Karang Agung,614962086520291327
Karang Agung,614962198833266687
Karang Agung,614962167101259775
Karang Agung,614962167166271487
Karang Agung,614962198912958463
Karang Agung,614962198946512895
Karang Agung,614962086522388479
Karang Agung,614962086461571071
Karang Agung,614962198961192959
Karang Agung,614962086516097023
Karang Agung,614962086453182463
Karang Agung,614962167172562943
Karang Agung,614962198956998655
Karang Agung,614962198967484415
Karang Agung,614962167174660095
Karang Agung,614962167197728767
Karang Agung,614962086490931199
Karang Agung,614962198942318591
Karang Agung,614962167208214527
Karang Agung,614962167170465791
Karang Agung,614962167206117375
Karang Agung,614962086434308095
Karang Agung,614962199013621759
Karang Agung,614962167109648383
Karang Agung,614962167168368639
Kereng Bengkirai,614329120762888191
Kereng Bengkirai,614329120836288511
Kereng Bengkirai,614329120739819519
Kereng Bengkirai,614329120771276799
Kereng Bengkirai,614329120611893247
Kereng Bengkirai,614329274624638975
Kereng Bengkirai,614329120785956863
Kereng Bengkirai,614329274633027583
Kereng Bengkirai,614329120783859711
Kereng Bengkirai,614329120756596735
Kereng Bengkirai,614329274626736127
Kereng Bengkirai,614329120744013823
Kereng Bengkirai,614329120620281855
Kereng Bengkirai,614329286574211071
Kereng Bengkirai,614329120829997055
Kereng Bengkirai,614329120735625215
Kereng Bengkirai,614329286555336703
Kereng Bengkirai,614329286582599679
Kereng Bengkirai,614329120727236607
Kereng Bengkirai,614329120750305279
Kereng Bengkirai,614329120815316991
Kereng Bengkirai,614329120764985343
Kereng Bengkirai,614329120496549887
Kereng Bengkirai,614329274635124735
Kereng Bengkirai,614329286578405375
Kereng Bengkirai,614329120748208127
Kereng Bengkirai,614329274568015871
Kereng Bengkirai,614329286561628159
Kereng Bengkirai,614329120609796095
Kereng Bengkirai,614329274551238655
Kereng Bengkirai,614329120653836287
Kereng Bengkirai,614329120616087551
Kereng Bengkirai,614329286565822463
Kereng Bengkirai,614329286553239551
Kereng Bengkirai,614329274549141503
Kereng Bengkirai,614329120794345471
Kereng Bengkirai,614329120832094207
Kereng Bengkirai,614329120752402431
Kereng Bengkirai,614329120767082495
Kereng Bengkirai,614329274628833279
Kereng Bengkirai,614329120645447679
Kereng Bengkirai,614329120760791039
Kereng Bengkirai,614329274630930431
Kereng Bengkirai,614329120769179647
Kereng Bengkirai,614329120840482815
Kereng Bengkirai,614329120796442623
Kereng Bengkirai,614329120781762559
Kereng Bengkirai,614329120737722367
Kereng Bengkirai,614329120731430911
Kereng Bengkirai,614329120827899903
Kereng Bengkirai,614329120788054015
Kereng Bengkirai,614329274570113023
Kereng Bengkirai,614329120779665407
Kereng Bengkirai,614329286563725311
Kereng Bengkirai,614329120733528063
Kereng Bengkirai,614329120790151167
Kereng Bengkirai,614329274565918719
Kereng Bengkirai,614329274559627263
Kereng Bengkirai,614329120729333759
Kereng Bengkirai,614329120773373951
Kereng Bengkirai,614329274557530111
Kereng Bengkirai,614329120800636927
Kereng Bengkirai,614329120817414143
Kereng Bengkirai,614329120777568255
Kereng Bengkirai,614329120834191359
Kereng Bengkirai,614329120838385663
Kereng Bengkirai,614329120806928383
Kereng Bengkirai,614329274637221887
Kereng Bengkirai,614329120798539775
Dawai and Waren,614506759941259263
Dawai and Waren,614506758739591167
Dawai and Waren,614506760012562431
Dawai and Waren,614506758227886079
Dawai and Waren,614506760008368127
Dawai and Waren,614506758229983231
Dawai and Waren,614506758697648127
Dawai and Waren,614506758175457279
Dawai and Waren,614506758169165823
Dawai and Waren,614506758171262975
Dawai and Waren,614506758234177535
Dawai and Waren,614506760014659583
Dawai and Waren,614506758737494015
Dawai and Waren,614506758267731967
Dawai and Waren,614506758750076927
Dawai and Waren,614506760006270975
Dawai and Waren,614506759976910847
Dawai and Waren,614506758747979775
Dawai and Waren,614506758712328191
Dawai and Waren,614506758752174079
Dawai and Waren,614506759974813695
Dawai and Waren,614506758225788927
Dawai and Waren,614506758255149055
Dawai and Waren,614506758695550975
Dawai and Waren,614506758269829119
Dawai and Waren,614506758754271231
Dawai and Waren,614506758718619647
Dawai and Waren,614506758242566143
Dawai and Waren,614506758051725311
Dawai and Waren,614506758238371839
Dawai and Waren,614506758250954751
Dawai and Waren,614506759949647871
Dawai and Waren,614506758756368383
Dawai and Waren,614506758699745279
Dawai and Waren,614506760004173823
Dawai and Waren,614506758253051903
Dawai and Waren,614506758735396863
Dawai and Waren,614506758758465535
Dawai and Waren,614506758167068671
Dawai and Waren,614506758043336703
Dawai and Waren,614506758271926271
Dawai and Waren,614506758244663295
Dawai and Waren,614506758188040191
Dawai and Waren,614506758708133887
Dawai and Waren,614506758160777215
Dawai and Waren,614506758714425343
Dawai and Waren,614506758248857599
Dawai and Waren,614506758724911103
Dawai and Waren,614506758183845887
Dawai and Waren,614506758158680063
Dawai and Waren,614506758232080383
Dawai and Waren,614506758729105407
Dawai and Waren,614506760016756735
Dawai and Waren,614506758246760447
Dawai and Waren,614506758236274687
Dawai and Waren,614506758179651583
Dawai and Waren,614506760010465279
Dawai and Waren,614506758745882623
Dawai and Waren,614506758731202559
Dawai and Waren,614506758701842431
Dawai and Waren,614506758716522495
Siuban,614965816680513535
Siuban,614965814107308031
Siuban,614965812914028543
Siuban,614965816722456575
Siuban,614965816546295807
Siuban,614965816504352767
Siuban,614965814174416895
Siuban,614965814170222591
Siuban,614965814103113727
Siuban,614965816684707839
Siuban,614965816495964159
Siuban,614965816502255615
Siuban,614965814172319743
Siuban,614965816485478399
Siuban,614965816678416383
Siuban,614965816493867007
Siuban,614965816623890431
Siuban,614965814065364991
Siuban,614965816560975871
Siuban,614965816686804991
Siuban,614965812909834239
Siuban,614965814094725119
Siuban,614965814067462143
Siuban,614965816571461631
Siuban,614965814082142207
Siuban,614965816565170175
Siuban,614965816682610687
Siuban,614965816498061311
Siuban,614965816690999295
Siuban,614965814061170687
Siuban,614965814096822271
Siuban,614965816479186943
Siuban,614965814101016575
Siuban,614965816487575551
Siuban,614965816720359423
Siuban,614965814168125439
Siuban,614965816563073023
Siuban,614965816506449919
Siuban,614965814124085247
Siuban,614965816567267327
Siuban,614965816481284095
Siuban,614965816688902143
Siuban,614965816500158463
Siuban,614965814105210879
Siuban,614965814063267839
Siuban,614965814163931135
Siuban,614965816569364479
Siuban,614965814115696639
Siuban,614965814111502335
Siuban,614965816573558783
Siuban,614965814098919423
Siuban,614965816477089791
Siuban,614965814119890943
Siuban,614965812876279807
Siuban,614965814166028287
Siuban,614965816483381247
Siuban,614965814161833983
Siuban,614965814073753599
Siuban,614965812905639935
Inawatan,614507201056210943
Inawatan,614507516547563519
